station_id,station_name,city,state,lat,lon,timestamp,PM2.5,PM10,NO2,SO2,CO,O3,NH3,reported_aqi,reported_aqi_category,reported_dominant_pollutant,aqi_is_valid,aqi_quality_flag,temperature_2m,relative_humidity_2m,rain,wind_speed_10m,cloud_cover,weather_trapping_score,weather_trapping_category,landuse_type_proxy,landuse_data_source,urban_pressure_score,road_density_proxy,environmental_risk_score,pm10_pm25_ratio,pm25_pm10_ratio,no2_co_ratio,o3_no2_ratio,source_score_vehicular_traffic,source_score_industrial_combustion,source_score_construction__road_dust,source_score_biomass__fine_particle_combustion,source_score_photochemical_smog,primary_pollution_source,primary_source_score,secondary_source_score,source_score_gap,source_attribution_confidence,source_attribution_confidence_category,source_evidence,landuse_source_alignment,recommended_intervention,notebook_03_processed_time,forecast_reference_timestamp,forecast_aqi_next,forecast_aqi_p10,forecast_aqi_p50,forecast_aqi_p90,forecast_category,current_aqi,current_aqi_category,forecast_aqi_category,forecast_aqi_change,forecast_trend,satellite_aerosol_proxy_score,satellite_aerosol_proxy_category,satellite_data_source,dispersion_index,dispersion_category,health_exposure_risk_score,health_exposure_risk_category,forecast_hotspot_risk_score,forecast_hotspot_risk_category,intervention_urgency_score,intervention_urgency_category,is_current_hotspot,is_forecast_hotspot,is_emerging_hotspot,hotspot_status,advanced_priority_score,advanced_priority_category,advanced_priority_rank,advanced_data_quality_flag,advanced_layer_note
karnataka__madikeri__stuart_hill_madikeri_kspcb,"Stuart Hill, Madikeri - KSPCB",Madikeri,Karnataka,12.415911,75.73505,2026-07-16 05:00:00,22.0,30.0,2.0,7.0,13.0,3.0,1.0,242.61,Poor,CO,True,Valid AQI,21.4,83,0.1,12.3,100,69.6,High trapping,General urban / semi-urban proxy,Proxy from station/city naming,15,20,33.66,1.3636363636363635,0.7333333333333333,0.1538461538461538,1.5,2.84,4.81,15.69,29.57,8.18,Biomass / fine-particle combustion,29.57,15.69,13.88,24.86,Low confidence,PM2.5-heavy fine-particle pattern; CO and stagnant-weather influence; high weather trapping,Partially aligned,"High-priority intervention: Track open burning, control biomass combustion sources, increase public alerts, and strengthen fine-particle monitoring.",2026-07-16 10:55:13,2026-07-16 04:00:00,238.2640498015876,187.6903200918374,238.2640498015876,288.8377795113378,Poor,242.61,Poor,Poor,-4.3459501984124245,Stable,13.77,Minimal,Proxy derived from ground pollutants and meteorology; not direct satellite imagery,61.32,High,32.14,Low,35.23,Low,35.23,Low,1,1,0,High forecast hotspot,35.08,Low,362,Usable,"Advanced intelligence layer combines real AQI, forecasted AQI, pollutant signals, meteorological dispersion, source attribution, and intervention scoring."
maharashtra__malegaon__mahesh_nagar_malegaon_mpcb,"Mahesh Nagar, Malegaon - MPCB",Malegaon,Maharashtra,20.555712,74.529236,2026-07-16 05:00:00,71.0,78.0,,,15.0,13.0,1.0,271.3,Poor,CO,True,Valid AQI,29.8,61,0.0,14.9,14,54.46,Moderate trapping,General urban / semi-urban proxy,Proxy from station/city naming,15,20,30.02,1.0985915492957747,0.9102564102564102,,,0.0,0.0,24.2,32.06,0.0,Biomass / fine-particle combustion,32.06,24.2,7.86,24.8,Low confidence,PM2.5-heavy fine-particle pattern; CO and stagnant-weather influence,Partially aligned,"High-priority intervention: Track open burning, control biomass combustion sources, increase public alerts, and strengthen fine-particle monitoring.",2026-07-16 10:55:13,2026-07-16 04:00:00,279.2868423757853,228.71311266603504,279.2868423757853,329.8605720855355,Poor,271.3,Poor,Poor,7.9868423757852725,Stable,22.63,Low,Proxy derived from ground pollutants and meteorology; not direct satellite imagery,33.93,Low,38.83,Low,37.63,Low,34.25,Low,1,1,0,High forecast hotspot,34.82,Low,363,Usable,"Advanced intelligence layer combines real AQI, forecasted AQI, pollutant signals, meteorological dispersion, source attribution, and intervention scoring."
maharashtra__navi_mumbai__tondare_taloja_navi_mumbai_mpcb,"Tondare-Taloja, Navi Mumbai - MPCB",Navi Mumbai,Maharashtra,19.063,73.1209,2026-07-16 05:00:00,25.0,64.0,5.0,21.0,14.0,36.0,5.0,256.96,Poor,CO,True,Valid AQI,28.5,76,0.0,14.0,37,63.9,High trapping,General urban / semi-urban proxy,Proxy from station/city naming,15,20,32.62,2.56,0.390625,0.3571428571428571,7.2,3.8,10.91,24.23,25.78,27.92,Photochemical smog,27.92,25.78,2.14,20.19,Low confidence,O3 and temperature-related signal; urban photochemical formation likelihood,Partially aligned,"High-priority intervention: Control NOx and VOC sources, reduce peak-hour emissions, and issue ozone/smog exposure advisories.",2026-07-16 10:55:13,2026-07-16 04:00:00,264.7357357407414,214.1620060309912,264.7357357407414,315.30946545049164,Poor,256.96,Poor,Poor,7.775735740741425,Stable,17.9,Minimal,Proxy derived from ground pollutants and meteorology; not direct satellite imagery,48.38,Moderate,33.87,Low,37.22,Low,34.58,Low,1,1,0,High forecast hotspot,34.81,Low,364,Usable,"Advanced intelligence layer combines real AQI, forecasted AQI, pollutant signals, meteorological dispersion, source attribution, and intervention scoring."
assam__guwahati__iitg_guwahati_pcba,"IITG, Guwahati - PCBA",Guwahati,Assam,26.2028636,91.70046436,2026-07-16 05:00:00,16.0,16.0,2.0,41.0,7.0,1.0,5.0,162.41,Moderate,CO,True,Valid AQI,30.8,81,0.0,4.5,84,87.64,Very high trapping,General urban / semi-urban proxy,Proxy from station/city naming,15,20,33.72,1.0,1.0,0.2857142857142857,0.5,1.67,17.16,12.67,35.98,23.17,Biomass / fine-particle combustion,35.98,23.17,12.81,29.03,Low confidence,PM2.5-heavy fine-particle pattern; CO and stagnant-weather influence; high weather trapping,Partially aligned,"Routine monitoring: Track open burning, control biomass combustion sources, increase public alerts, and strengthen fine-particle monitoring.",2026-07-16 10:55:13,2026-07-16 04:00:00,160.60596489418035,110.03223518443016,160.60596489418035,211.1796946039306,Moderate,162.41,Moderate,Moderate,-1.8040351058196507,Stable,9.55,Minimal,Proxy derived from ground pollutants and meteorology; not direct satellite imagery,89.31,Critical,24.66,Low,28.95,Low,35.86,Low,0,0,0,Watchlist,34.61,Low,365,Usable,"Advanced intelligence layer combines real AQI, forecasted AQI, pollutant signals, meteorological dispersion, source attribution, and intervention scoring."
nagaland__kohima__pwd_junction_kohima_npcb,"PWD Junction, Kohima - NPCB",Kohima,Nagaland,25.6635413,94.0989878,2026-07-16 05:00:00,1.0,,4.0,53.0,4.0,,1.0,124.81,Moderate,CO,True,Valid AQI,22.9,96,0.0,3.9,98,95.64,Very high trapping,Traffic / commercial proxy,Proxy from station/city naming,30,75,45.89,,,1.0,,34.44,24.45,0.0,0.0,0.0,Vehicular traffic,34.44,24.45,9.99,27.1,Low confidence,elevated NO2/CO signal; road-density or urban-pressure influence; traffic/commercial land-use proxy,Aligned,"Routine monitoring: Implement traffic flow control, reduce idling zones, strengthen public transport diversion, and prioritize roadside monitoring.",2026-07-16 10:55:13,2026-07-16 04:00:00,138.8727958333329,88.29906612358268,138.8727958333329,189.4465255430831,Moderate,124.81,Moderate,Moderate,14.062795833332899,Stable,10.45,Minimal,Proxy derived from ground pollutants and meteorology; not direct satellite imagery,96.59,Critical,22.17,Low,27.06,Low,36.18,Low,0,0,0,Watchlist,34.57,Low,366,Usable,"Advanced intelligence layer combines real AQI, forecasted AQI, pollutant signals, meteorological dispersion, source attribution, and intervention scoring."
rajasthan__sawai_madhopur__sahu_nagar_sawai_madhopur_rspcb,"Sahu Nagar, Sawai Madhopur - RSPCB",Sawai Madhopur,Rajasthan,26.031443,76.359327,2026-07-16 05:00:00,39.0,116.0,17.0,5.0,16.0,55.0,4.0,285.65,Poor,CO,True,Valid AQI,34.1,48,0.0,16.4,29,48.47,Moderate trapping,General urban / semi-urban proxy,Proxy from station/city naming,15,20,28.85,2.9743589743589745,0.3362068965517241,1.0625,3.235294117647059,7.23,7.01,31.48,22.85,39.66,Photochemical smog,39.66,31.48,8.18,30.22,Low confidence,O3 and temperature-related signal; urban photochemical formation likelihood,Partially aligned,"High-priority intervention: Control NOx and VOC sources, reduce peak-hour emissions, and issue ozone/smog exposure advisories.",2026-07-16 10:55:13,2026-07-16 04:00:00,292.6371889055057,242.0634591957555,292.6371889055057,343.210918615256,Poor,285.65,Poor,Poor,6.987188905505718,Stable,27.68,Low,Proxy derived from ground pollutants and meteorology; not direct satellite imagery,26.34,Low,37.31,Low,39.33,Low,33.8,Low,1,1,0,High forecast hotspot,34.53,Low,367,Usable,"Advanced intelligence layer combines real AQI, forecasted AQI, pollutant signals, meteorological dispersion, source attribution, and intervention scoring."
maharashtra__amravati__shri_shivaji_science_college_amravati_mpcb,"Shri Shivaji Science College, Amravati - MPCB",Amravati,Maharashtra,20.939198,77.765701,2026-07-16 05:00:00,33.0,67.0,4.0,5.0,18.0,15.0,2.0,306.27,Very Poor,CO,True,Valid AQI,31.1,58,0.0,15.7,31,53.61,Moderate trapping,General urban / semi-urban proxy,Proxy from station/city naming,15,20,32.92,2.0303030303030303,0.4925373134328358,0.2222222222222222,3.75,4.32,5.1,24.61,25.18,28.44,Photochemical smog,28.44,25.18,3.26,20.89,Low confidence,O3 and temperature-related signal; urban photochemical formation likelihood,Partially aligned,"Immediate intervention: Control NOx and VOC sources, reduce peak-hour emissions, and issue ozone/smog exposure advisories.",2026-07-16 10:55:13,2026-07-16 04:00:00,310.09352031283373,259.5197906030835,310.09352031283373,360.667250022584,Very Poor,306.27,Very Poor,Very Poor,3.8235203128337503,Stable,16.42,Minimal,Proxy derived from ground pollutants and meteorology; not direct satellite imagery,33.56,Low,38.34,Low,40.03,Moderate,33.51,Low,1,1,0,Critical forecast hotspot,34.4,Low,368,Usable,"Advanced intelligence layer combines real AQI, forecasted AQI, pollutant signals, meteorological dispersion, source attribution, and intervention scoring."
karnataka__bengaluru__hebbal_bengaluru_kspcb,"Hebbal, Bengaluru - KSPCB",Bengaluru,Karnataka,13.029152,77.585901,2026-07-16 05:00:00,,49.0,18.0,11.0,16.0,3.0,2.0,285.65,Poor,CO,True,Valid AQI,27.3,49,0.0,13.3,93,60.84,High trapping,Dense urban proxy,Proxy from station/city naming,60,55,54.75,,,1.125,0.1666666666666666,43.51,17.69,0.0,0.0,28.76,Vehicular traffic,43.51,28.76,14.75,34.88,Low confidence,elevated NO2/CO signal; road-density or urban-pressure influence; traffic/commercial land-use proxy,Aligned,"High-priority intervention: Implement traffic flow control, reduce idling zones, strengthen public transport diversion, and prioritize roadside monitoring.",2026-07-16 10:55:13,2026-07-16 04:00:00,253.7699428896108,203.1962131798605,253.7699428896108,304.343672599361,Poor,285.65,Poor,Poor,-31.880057110389174,Decreasing,14.1,Minimal,Proxy derived from ground pollutants and meteorology; not direct satellite imagery,49.34,Moderate,35.12,Low,36.29,Low,34.11,Low,1,1,0,High forecast hotspot,34.38,Low,369,Usable,"Advanced intelligence layer combines real AQI, forecasted AQI, pollutant signals, meteorological dispersion, source attribution, and intervention scoring."
maharashtra__mumbai__kandivali_west_mumbai_bmc,"Kandivali West, Mumbai - BMC",Mumbai,Maharashtra,19.215859,72.831718,2026-07-16 05:00:00,25.0,24.0,17.0,1.0,12.0,6.0,2.0,228.26,Poor,CO,True,Valid AQI,28.3,76,0.0,12.2,29,66.36,High trapping,Dense urban proxy,Proxy from station/city naming,60,55,51.71,0.96,1.0416666666666667,1.4166666666666667,0.3529411764705882,42.48,13.05,31.71,31.14,33.53,Vehicular traffic,42.48,33.53,8.95,32.42,Low confidence,elevated NO2/CO signal; road-density or urban-pressure influence; traffic/commercial land-use proxy,Aligned,"High-priority intervention: Implement traffic flow control, reduce idling zones, strengthen public transport diversion, and prioritize roadside monitoring.",2026-07-16 10:55:13,2026-07-16 04:00:00,271.63888952380955,221.0651598140593,271.63888952380955,322.2126192335598,Poor,228.26,Poor,Poor,43.37888952380956,Increasing,12.08,Minimal,Proxy derived from ground pollutants and meteorology; not direct satellite imagery,52.24,Moderate,33.33,Low,37.42,Low,34.09,Low,1,1,1,High forecast hotspot,34.38,Low,369,Usable,"Advanced intelligence layer combines real AQI, forecasted AQI, pollutant signals, meteorological dispersion, source attribution, and intervention scoring."
rajasthan__bhiwadi__vasundhara_nagar_uit_bhiwadi_rspcb,"Vasundhara Nagar_UIT, Bhiwadi - RSPCB",Bhiwadi,Rajasthan,28.207266,76.829265,2026-07-16 05:00:00,69.0,100.0,17.0,8.0,17.0,25.0,7.0,300.0,Poor,CO,True,Valid AQI,34.5,48,0.0,15.9,0,46.47,Moderate trapping,General urban / semi-urban proxy,Proxy from station/city naming,15,20,29.35,1.4492753623188406,0.69,1.0,1.4705882352941178,7.43,8.32,27.5,28.41,37.38,Photochemical smog,37.38,28.41,8.97,28.86,Low confidence,O3 and temperature-related signal; urban photochemical formation likelihood,Partially aligned,"High-priority intervention: Control NOx and VOC sources, reduce peak-hour emissions, and issue ozone/smog exposure advisories.",2026-07-16 10:55:13,2026-07-16 04:00:00,291.7498271739674,241.17609746421715,291.7498271739674,342.32355688371763,Poor,300.0,Poor,Poor,-8.25017282603261,Stable,27.13,Low,Proxy derived from ground pollutants and meteorology; not direct satellite imagery,21.94,Low,40.47,Moderate,38.53,Low,33.51,Low,1,1,0,High forecast hotspot,34.36,Low,370,Usable,"Advanced intelligence layer combines real AQI, forecasted AQI, pollutant signals, meteorological dispersion, source attribution, and intervention scoring."
rajasthan__hanumangarh__housing_board_hanumangarh_rspcb,"Housing Board, Hanumangarh - RSPCB",Hanumangarh,Rajasthan,29.61075,74.283608,2026-07-16 05:00:00,29.0,96.0,5.0,5.0,17.0,54.0,10.0,300.0,Poor,CO,True,Valid AQI,36.4,41,0.0,11.5,0,51.86,Moderate trapping,General urban / semi-urban proxy,Proxy from station/city naming,15,20,31.6,3.310344827586207,0.3020833333333333,0.2941176470588235,10.8,4.38,5.12,27.55,23.7,42.38,Photochemical smog,42.38,27.55,14.83,34.12,Low confidence,O3 and temperature-related signal; urban photochemical formation likelihood,Partially aligned,"Immediate intervention: Control NOx and VOC sources, reduce peak-hour emissions, and issue ozone/smog exposure advisories.",2026-07-16 10:55:13,2026-07-16 04:00:00,302.8302089026638,252.2564791929136,302.8302089026638,353.40393861241404,Very Poor,300.0,Poor,Very Poor,2.8302089026637987,Stable,19.32,Minimal,Proxy derived from ground pollutants and meteorology; not direct satellite imagery,32.1,Low,37.35,Low,39.54,Low,33.35,Low,1,1,0,Critical forecast hotspot,34.17,Low,371,Usable,"Advanced intelligence layer combines real AQI, forecasted AQI, pollutant signals, meteorological dispersion, source attribution, and intervention scoring."
rajasthan__bundi__new_colony_bundi_rspcb,"New Colony, Bundi - RSPCB",Bundi,Rajasthan,25.435774,75.644272,2026-07-16 05:00:00,34.0,80.0,30.0,5.0,14.0,40.0,,256.96,Poor,CO,True,Valid AQI,33.1,53,0.0,13.4,28,55.63,Moderate trapping,General urban / semi-urban proxy,Proxy from station/city naming,15,20,29.17,2.3529411764705883,0.425,2.142857142857143,1.3333333333333333,10.15,8.92,25.41,25.05,37.97,Photochemical smog,37.97,25.41,12.56,30.35,Low confidence,O3 and temperature-related signal; urban photochemical formation likelihood,Partially aligned,"High-priority intervention: Control NOx and VOC sources, reduce peak-hour emissions, and issue ozone/smog exposure advisories.",2026-07-16 10:55:13,2026-07-16 04:00:00,269.5198265800869,218.94609687033665,269.5198265800869,320.0935562898371,Poor,256.96,Poor,Poor,12.559826580086906,Stable,23.61,Low,Proxy derived from ground pollutants and meteorology; not direct satellite imagery,37.63,Low,34.34,Low,37.32,Low,33.75,Low,1,1,0,High forecast hotspot,34.13,Low,372,Usable,"Advanced intelligence layer combines real AQI, forecasted AQI, pollutant signals, meteorological dispersion, source attribution, and intervention scoring."
karnataka__vijayapura__ibrahimpur_vijayapura_kspcb,"Ibrahimpur, Vijayapura - KSPCB",Vijayapura,Karnataka,16.802639,75.722694,2026-07-16 05:00:00,27.0,43.0,12.0,3.0,22.0,16.0,4.0,329.7,Very Poor,CO,True,Valid AQI,29.4,54,0.0,17.3,31,49.24,Moderate trapping,General urban / semi-urban proxy,Proxy from station/city naming,15,20,33.27,1.5925925925925926,0.627906976744186,0.5454545454545454,1.3333333333333333,7.13,6.26,22.16,24.85,27.43,Photochemical smog,27.43,24.85,2.58,19.97,Low confidence,O3 and temperature-related signal; urban photochemical formation likelihood,Partially aligned,"Immediate intervention: Control NOx and VOC sources, reduce peak-hour emissions, and issue ozone/smog exposure advisories.",2026-07-16 10:55:13,2026-07-16 04:00:00,336.24721395607526,285.673484246325,336.24721395607526,386.8209436658255,Very Poor,329.7,Very Poor,Very Poor,6.547213956075268,Stable,13.91,Minimal,Proxy derived from ground pollutants and meteorology; not direct satellite imagery,26.81,Low,39.51,Low,41.56,Moderate,32.47,Low,1,1,0,Critical forecast hotspot,33.73,Low,373,Usable,"Advanced intelligence layer combines real AQI, forecasted AQI, pollutant signals, meteorological dispersion, source attribution, and intervention scoring."
maharashtra__ambernath__chinchpada_ambernath_mpcb,"Chinchpada, Ambernath - MPCB",Ambernath,Maharashtra,19.215784,73.199781,2026-07-16 05:00:00,36.0,67.0,4.0,2.0,13.0,3.0,4.0,242.61,Poor,CO,True,Valid AQI,30.4,65,0.0,13.1,33,61.09,High trapping,General urban / semi-urban proxy,Proxy from station/city naming,15,20,30.11,1.8611111111111112,0.5373134328358209,0.3076923076923077,0.75,3.35,3.2,23.21,27.32,25.75,Biomass / fine-particle combustion,27.32,25.75,1.57,19.6,Low confidence,PM2.5-heavy fine-particle pattern; CO and stagnant-weather influence; high weather trapping,Partially aligned,"High-priority intervention: Track open burning, control biomass combustion sources, increase public alerts, and strengthen fine-particle monitoring.",2026-07-16 10:55:13,2026-07-16 04:00:00,268.8752053371663,218.30147562741604,268.8752053371663,319.4489350469165,Poor,242.61,Poor,Poor,26.265205337166265,Increasing,16.21,Minimal,Proxy derived from ground pollutants and meteorology; not direct satellite imagery,45.17,Moderate,33.24,Low,36.73,Low,33.27,Low,1,1,1,High forecast hotspot,33.61,Low,374,Usable,"Advanced intelligence layer combines real AQI, forecasted AQI, pollutant signals, meteorological dispersion, source attribution, and intervention scoring."
karnataka__bagalkot__vidayagiri_bagalkot_kspcb,"Vidayagiri, Bagalkot - KSPCB",Bagalkot,Karnataka,16.172806,75.659694,2026-07-16 05:00:00,32.0,51.0,10.0,10.0,24.0,18.0,1.0,341.42,Very Poor,CO,True,Valid AQI,29.7,54,0.0,17.5,23,48.08,Moderate trapping,General urban / semi-urban proxy,Proxy from station/city naming,15,20,33.88,1.59375,0.6274509803921569,0.4166666666666667,1.8,7.01,8.93,23.12,25.43,28.24,Photochemical smog,28.24,25.43,2.81,20.61,Low confidence,O3 and temperature-related signal; urban photochemical formation likelihood,Partially aligned,"Immediate intervention: Control NOx and VOC sources, reduce peak-hour emissions, and issue ozone/smog exposure advisories.",2026-07-16 10:55:13,2026-07-16 04:00:00,324.2126415410329,273.63891183128266,324.2126415410329,374.78637125078313,Very Poor,341.42,Very Poor,Very Poor,-17.20735845896712,Stable,15.39,Minimal,Proxy derived from ground pollutants and meteorology; not direct satellite imagery,24.56,Low,40.12,Moderate,40.64,Moderate,32.22,Low,1,1,0,Critical forecast hotspot,33.46,Low,375,Usable,"Advanced intelligence layer combines real AQI, forecasted AQI, pollutant signals, meteorological dispersion, source attribution, and intervention scoring."
uttar_pradesh__bareilly__rajendra_nagar_bareilly_uppcb,"Rajendra Nagar, Bareilly - UPPCB",Bareilly,Uttar Pradesh,28.38910936,79.42963708,2026-07-16 05:00:00,20.0,48.0,9.0,9.0,8.0,,1.0,174.94,Moderate,CO,True,Valid AQI,33.4,69,0.0,2.3,17,80.51,Very high trapping,General urban / semi-urban proxy,Proxy from station/city naming,15,20,31.91,2.4,0.4166666666666667,1.125,,3.65,6.04,16.99,31.08,0.0,Biomass / fine-particle combustion,31.08,16.99,14.09,25.98,Low confidence,PM2.5-heavy fine-particle pattern; CO and stagnant-weather influence; high weather trapping,Partially aligned,"Routine monitoring: Track open burning, control biomass combustion sources, increase public alerts, and strengthen fine-particle monitoring.",2026-07-16 10:55:13,2026-07-16 04:00:00,185.48219254606747,134.90846283631726,185.48219254606747,236.05592225581768,Moderate,174.94,Moderate,Moderate,10.542192546067469,Stable,10.85,Minimal,Proxy derived from ground pollutants and meteorology; not direct satellite imagery,76.53,High,25.7,Low,30.1,Low,34.22,Low,0,0,0,Watchlist,33.38,Low,376,Usable,"Advanced intelligence layer combines real AQI, forecasted AQI, pollutant signals, meteorological dispersion, source attribution, and intervention scoring."
maharashtra__beed__bir_beed_mpcb,"Bir, Beed - MPCB",Beed,Maharashtra,18.988474,75.753873,2026-07-16 05:00:00,26.0,62.0,13.0,3.0,14.0,10.0,3.0,256.96,Poor,CO,True,Valid AQI,30.0,54,0.0,15.7,65,55.54,Moderate trapping,General urban / semi-urban proxy,Proxy from station/city naming,15,20,29.13,2.3846153846153846,0.4193548387096774,0.9285714285714286,0.7692307692307693,5.83,5.26,24.55,23.62,25.77,Photochemical smog,25.77,24.55,1.22,18.4,Low confidence,O3 and temperature-related signal; urban photochemical formation likelihood,Partially aligned,"High-priority intervention: Control NOx and VOC sources, reduce peak-hour emissions, and issue ozone/smog exposure advisories.",2026-07-16 10:55:13,2026-07-16 04:00:00,290.8056960303483,240.23196632059808,290.8056960303483,341.3794257400985,Poor,256.96,Poor,Poor,33.845696030348336,Increasing,16.71,Minimal,Proxy derived from ground pollutants and meteorology; not direct satellite imagery,38.64,Low,33.64,Low,38.57,Low,32.73,Low,1,1,1,High forecast hotspot,33.36,Low,377,Usable,"Advanced intelligence layer combines real AQI, forecasted AQI, pollutant signals, meteorological dispersion, source attribution, and intervention scoring."
uttar_pradesh__khurja__kalindi_kunj_khurja_uppcb,"Kalindi Kunj, Khurja - UPPCB",Khurja,Uttar Pradesh,28.2348927,77.8683002,2026-07-16 05:00:00,35.0,60.0,13.0,10.0,15.0,23.0,1.0,271.3,Poor,CO,True,Valid AQI,34.0,57,0.0,12.1,8,57.46,Moderate trapping,General urban / semi-urban proxy,Proxy from station/city naming,15,20,31.27,1.7142857142857142,0.5833333333333334,0.8666666666666667,1.7692307692307692,6.02,8.13,21.81,27.25,35.55,Photochemical smog,35.55,27.25,8.3,27.38,Low confidence,O3 and temperature-related signal; urban photochemical formation likelihood,Partially aligned,"High-priority intervention: Control NOx and VOC sources, reduce peak-hour emissions, and issue ozone/smog exposure advisories.",2026-07-16 10:55:13,2026-07-16 04:00:00,279.8182113494917,229.24448163974148,279.8182113494917,330.391941059242,Poor,271.3,Poor,Poor,8.518211349491708,Stable,16.47,Minimal,Proxy derived from ground pollutants and meteorology; not direct satellite imagery,39.38,Low,35.09,Low,37.09,Low,32.82,Low,1,1,0,High forecast hotspot,33.36,Low,377,Usable,"Advanced intelligence layer combines real AQI, forecasted AQI, pollutant signals, meteorological dispersion, source attribution, and intervention scoring."
rajasthan__dholpur__raja_ganj_dholpur_rspcb,"Raja Ganj, Dholpur - RSPCB",Dholpur,Rajasthan,26.699557,77.898881,2026-07-16 05:00:00,49.0,40.0,12.0,5.0,21.0,19.0,5.0,323.85,Very Poor,CO,True,Valid AQI,35.2,47,0.0,15.9,5,46.6,Moderate trapping,General urban / semi-urban proxy,Proxy from station/city naming,15,20,31.63,0.8163265306122449,1.225,0.5714285714285714,1.5833333333333333,6.93,6.89,20.17,30.98,36.54,Photochemical smog,36.54,30.98,5.56,27.25,Low confidence,O3 and temperature-related signal; urban photochemical formation likelihood,Partially aligned,"Immediate intervention: Control NOx and VOC sources, reduce peak-hour emissions, and issue ozone/smog exposure advisories.",2026-07-16 10:55:13,2026-07-16 04:00:00,333.56107268553103,282.9873429757808,333.56107268553103,384.13480239528127,Very Poor,323.85,Very Poor,Very Poor,9.711072685531008,Stable,15.43,Minimal,Proxy derived from ground pollutants and meteorology; not direct satellite imagery,22.5,Low,40.65,Moderate,40.76,Moderate,32.01,Low,1,1,0,Critical forecast hotspot,33.32,Low,378,Usable,"Advanced intelligence layer combines real AQI, forecasted AQI, pollutant signals, meteorological dispersion, source attribution, and intervention scoring."
rajasthan__nagaur__karni_colony_nagaur_rspcb,"Karni Colony, Nagaur - RSPCB",Nagaur,Rajasthan,27.213494,73.734444,2026-07-16 05:00:00,39.0,93.0,8.0,6.0,18.0,21.0,3.0,306.27,Very Poor,CO,True,Valid AQI,34.2,47,0.0,14.7,15,49.77,Moderate trapping,General urban / semi-urban proxy,Proxy from station/city naming,15,20,31.31,2.3846153846153846,0.4193548387096774,0.4444444444444444,2.625,5.33,6.16,27.44,24.55,34.54,Photochemical smog,34.54,27.44,7.1,26.31,Low confidence,O3 and temperature-related signal; urban photochemical formation likelihood,Partially aligned,"Immediate intervention: Control NOx and VOC sources, reduce peak-hour emissions, and issue ozone/smog exposure advisories.",2026-07-16 10:55:13,2026-07-16 04:00:00,292.53737979954843,241.9636500897982,292.53737979954843,343.1111095092987,Poor,306.27,Very Poor,Poor,-13.73262020045155,Stable,20.08,Low,Proxy derived from ground pollutants and meteorology; not direct satellite imagery,28.2,Low,37.75,Low,38.19,Low,32.44,Low,1,1,0,Critical current hotspot,33.28,Low,379,Usable,"Advanced intelligence layer combines real AQI, forecasted AQI, pollutant signals, meteorological dispersion, source attribution, and intervention scoring."
rajasthan__bikaner__mm_ground_bikaner_rspcb,"MM Ground, Bikaner - RSPCB",Bikaner,Rajasthan,28.018792,73.292658,2026-07-16 05:00:00,29.0,141.0,12.0,6.0,14.0,35.0,5.0,256.96,Poor,CO,True,Valid AQI,35.9,40,0.0,12.4,1,49.96,Moderate trapping,General urban / semi-urban proxy,Proxy from station/city naming,15,20,26.8,4.862068965517241,0.2056737588652482,0.8571428571428571,2.9166666666666665,5.58,6.26,34.88,21.73,39.89,Photochemical smog,39.89,34.88,5.01,29.43,Low confidence,O3 and temperature-related signal; urban photochemical formation likelihood,Partially aligned,"High-priority intervention: Control NOx and VOC sources, reduce peak-hour emissions, and issue ozone/smog exposure advisories.",2026-07-16 10:55:13,2026-07-16 04:00:00,290.9112428328691,240.33751312311887,290.9112428328691,341.48497254261935,Poor,256.96,Poor,Poor,33.95124283286913,Increasing,24.46,Low,Proxy derived from ground pollutants and meteorology; not direct satellite imagery,29.09,Low,33.9,Low,38.83,Low,32.53,Low,1,1,1,High forecast hotspot,33.23,Low,380,Usable,"Advanced intelligence layer combines real AQI, forecasted AQI, pollutant signals, meteorological dispersion, source attribution, and intervention scoring."
rajasthan__pratapgarh__pragati_nagar_pratapgarh_rspcb,"Pragati Nagar, Pratapgarh - RSPCB",Pratapgarh,Rajasthan,24.041198,74.780702,2026-07-16 05:00:00,31.0,67.0,10.0,1.0,17.0,41.0,4.0,300.0,Poor,CO,True,Valid AQI,29.2,64,0.1,15.9,35,49.6,Moderate trapping,General urban / semi-urban proxy,Proxy from station/city naming,15,20,30.66,2.161290322580645,0.4626865671641791,0.5882352941176471,4.1,5.65,4.41,22.38,23.51,27.75,Photochemical smog,27.75,23.51,4.24,20.7,Low confidence,O3 and temperature-related signal; urban photochemical formation likelihood,Partially aligned,"Immediate intervention: Control NOx and VOC sources, reduce peak-hour emissions, and issue ozone/smog exposure advisories.",2026-07-16 10:55:13,2026-07-16 04:00:00,302.5617433842314,251.9880136744812,302.5617433842314,353.13547309398166,Very Poor,300.0,Poor,Very Poor,2.56174338423142,Stable,19.69,Minimal,Proxy derived from ground pollutants and meteorology; not direct satellite imagery,28.18,Low,37.0,Low,38.83,Low,32.32,Low,1,1,0,Critical forecast hotspot,33.21,Low,381,Usable,"Advanced intelligence layer combines real AQI, forecasted AQI, pollutant signals, meteorological dispersion, source attribution, and intervention scoring."
